address,composite_score,risk_level,confidence,pathway_score,temporal_score,behavioral_score,network_score
0xb1fdd5ad863a732fb67cc03e50dcba502884387f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x7b9946dccc560d13a56476e72868931d7f94cb29,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x93ca89e4f5100b9044c3f0a6c71dfdd94ffe1e23,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xdc0d14420a05b895135d1d2f33f89aa54c60f0c3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xbbd851dca27df57f3c72474a44a514b5cf766024,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x499feb6666ef9647886a5439d49c3d60f1f87624,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x61d648a88554a252bfd98c0af0258f98fc5a73a1,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xfdb36c3a02a3e891e029812297a38d36f182c328,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb63b3e1f117d29b5f450383d756e80b3167d19f8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc9c076aab598c18337f3005cb9dd960ef7f452e2,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd5a68e385dcaa1c7f8bf6a0acd899f68a3f01e28,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc8763f16ee0cbdc5ac52048bb41a210b6218b7ae,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xfef249dacef10446b23cad303c41bd2fdd26fb5f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd27fd443f9e65325c662e54ad43f6a62ca6fe0a1,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2112bf46d7816aa283a6724dbc7bc3a0d4266602,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x7c0f81d98715f68ac5b6e5de0f10054d65cdabf6,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x54d053825912976c3344a5e9768175c29bb343a8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x63e5d42ca160836c9e21ce3074dbb63b703e1de0,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xdb6f35ee561926962d34cba62db13a4a7ebf471a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x9ee073a2bce483618a812adeb0acd15a67766ce1,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf2c4be110acf87d16c54bf6259e9bd88c5e2c72b,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd49b359732bd1603d853413e22cc52846ec8a080,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xa202329cbff07f78dfac03d256819422b821f11b,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x627ae05ac8ba6203fe7139ebbc39ae2403919775,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5e6634b819acbcb2e121b063e5d256c0f9dc7927,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x1cc53d7a52eb46501852c5adb1297f58b6286eaa,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x13c05a620cc2dcea8cac91a5afb8d74f2462fdab,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x02f5e03330c42f983ff100158551bbf2131aa01e,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc59dacf7f778f6be286cb94183f8a90b0672b7e0,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x28de8312a301de15e88489a25a68b04e81bba9b9,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd9d731230d05ba6f9e6db22288d3d9ced7adc14e,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb7ad6e16f7dc506b6144d8f20468f11cdbdafebb,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5530532eb91ef1110d15708ead9f676650a613bd,86.0,HIGH - 高女巫風險,VERY_HIGH,100,85,90,45
0x7d43506f3b7d355f6757476f402de17aaf585248,86.0,HIGH - 高女巫風險,VERY_HIGH,100,85,90,45
0xd9aa0150baccadd0157785ae3dea277a9a0d1336,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x459738f5c6f4b6c096a0be2a1b4f5d0bc54f6f2a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xdd7e8a97f8e76fc1085bf405e5fa8d217f5fba4f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe50fda378f48ae2e8ccf0613bb3fe8a2c1a127ea,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xdf48cca914de7290e5da2b2482aa9661ff61c42a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb3b72ac5bf5c5b20953f095fcc0b5a7002ae00a8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x352155b959b09b2e51d5aec6396a63bb79e79dcf,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x0d236f3621ee0c413b136e1579d7bd596d886243,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x769e3818dd26cef7472ed417226a572748a4de78,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x4e52c825846aebb469eacd7698e50bc3ee6d999f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5cb5efa236959c233f1967a3d8a9b261499dd9ff,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd7795582e0c134f941f7ec2521a235a13df937e0,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2437d2622b414fc86ac23606b740bf32c04e1d59,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x74afdc0cbb177bd6c47f037cd7e239d1cabfc1b8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x06b4362f2411b989f73c61a45be5c97e57e0d6c1,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x1a638a922fb85f61d046b519fa377200953fda87,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd28cbb1e117b67b6802218078e90e6f482df3949,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xdd5f2764a8a859ecc87d66adcf07e313ec63164c,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x65bb0ae8978f255db3f03a92ad77b2dcb24ecbdf,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xbb4e2bb28a9db2d26e36f0c2a49ec47b7d6af68d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe91d6f038d6beb980fe5a3a20b000738e382ac71,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x146a5eb4ed464ce302b3a063e8b5a70ca8e8c273,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2bab30c84b1c705653d00a0ee1da32eb57b7a27a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x227c239baaecd254ca8509c178ecf2a828634740,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf11b944585eb6a9c2065ac6efb78a9ca09f2538c,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb1e8ec484a36f8bafbb7e1198eef08142f89fa49,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf857300e92896d16a74bd4df7523259496d30291,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x75f89d72689c6593e7334fb21fc67981146477c4,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x90c1f9e7c51092b2735ab85b9c485b64668db316,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x138449fc5c8ea2bf1d4944f18c506c4de84b7cea,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x7cb3d6756c3b6244f375b3782ee93dd5801cb165,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x1f7a26658a697941b76a65ffc2c55b829a5dcc65,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xfd6d6b3c8c1f2495125169b4673ef7519ee8ef1d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x9839d3ad9303ed0413674ff1e150614e29a15184,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xd7b28ec3b042712ab6ca00be1f85013e2d2f7b21,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x87b249647baed519bcebb0b77d13e98f991e351f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf6d3eed7bbc6eb58a7074c7317e6bb2e32af05d5,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x96003e3a62be72b787a32ddd26e9db3725a4c862,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x3c05409dadaeb8e8b338e38d98f6b26dbe3740cd,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x102c1134870630e3398f57eaa52712c979900a75,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5fe137a09c2406c97fc843eb7fa15d685687f9ce,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x059af42c27a45283cbb84ec4b5e4726e30a4713a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x027ac108027e3314615a87b8a3d67da3715b3699,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2a8e802cf4fd6727b83c1ed3f05d35e52dd9de58,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5af150611d517a654e2fee027e40ae6e1ce9895d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2e2d6a81b0a6294ea46bb7706edcebd810b81668,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x39788d390a17accbbad5ab48cefa4e188f5f58ff,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x48472bc9c491e0c165f65d72acd0b1e7f8d1f1a3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf3d97bcf00433fab14be464fa5dd07b46007b2f8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x8909d4b6a6c6fe6e4e6e9b9eb891f94754c1232e,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xfc7148ab91d008b2fbc1a28cb0b71f155c715828,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xa075efff5ba68185df1919a889afd6546b28fb6d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc430fb20804170ab8d098772511d31cfb7c6d8fe,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x91fcdbbd366234b10b94b409cc2dc97c22ad1ee2,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc3bcc075ddc800feee636cff3e396d19bd667850,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x6f2618578a3d2d4698c80ca352220f968220d9ef,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf5f56122fc1859dbeac17f5f60d5b30eaf2e0404,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb64468ebc2f66e2a2beef2866bd3aefdbc673569,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x0d26f48b709064dc043202a51be7465677994234,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x9a3306f20b833bbda66477f8d36133510c232cae,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xeb3e7a1efdb3f534c3f5cec5298db8062e1e70f3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x62c31344983df419c017588253aa734a7181ebb4,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x29d91e94d50df5e48351b4516b45d0067933e2fb,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xa324fe0e50a889db0a1d833c76ff147d2dccb49f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x79fa559d5351f5ccfdf931ef2725f5af89b859ef,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2b18ab47fa3b7e7fd20f14579b118ea50521d742,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x17f788a16b1b8b0d0928511cb493ce6ccfd379b1,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2c0ad79a7c987ed6be31b80d4573190743b4e7d3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x8c395abeb9ddde3d27e0be8be10cfed88aa787c3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2ec0a81ab5e2545c7fbe01d6828bffdb7c524fa4,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x56bf1ee07ad5e98618e45a3e5087b610dfc1eeaa,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x79917a7f8d38aeb25d9a94b0ea5bd66661c1f10f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x44b059b8ce3bf41dc5b7b3be73b861d0d09c080a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x178f4ce5f83ec8939f25b258a744cd13a51af7ac,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x850ef5bf8aa48ff8e090ac8819dc92d038ed71c8,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x23d16d5826ce27e9d5bfd982b998a306c188f053,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x677da41816ca49db40f328c9a1220a94742e5b40,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe7281de1141d9ae965e4f66aef6a85c3c7ce9b3a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe510e382c5136448e14751b5ba130ebe352a7b02,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x6f6fc0432cac554cb34dd4d280624367bf6141ec,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xc3f952cd44b5e0719d4dad9d67ca11bd6d4f7345,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb43040212aedd225c397abe8c52adf5dbf20af09,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x0c2f9623980d4fb2a386ebc1a70b37b7e9b53f7d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xa177b09f36f4e1a5bb062e944c25bc01b31e3cbc,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x0fc72941bdc49a1bc2f9981d19c4dd3fe442f69a,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x38a5fd431efbf56b100d7c22b12fdeecc5574079,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x2823dcdb18ac078bc091a85e90fef4c60b3761c3,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xae10ac4c18fa0c09eaea9a17c26fa34acdf9b314,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xb9dbde59027f6e352b56b74a42354740d54afab5,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xa03973bef74b0b7cc46bd3815ceaaa52d162b559,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x6cb3657945086e5b738b1cf877dbb275310b6a28,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x17c3949c0124f13984aabddc2fdf70e322fe4721,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x7c182f769151f531a5a57c8f3c900612b479d9b0,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x6976d6075d6a038747b1e3d0549065c06f14588f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe58739d26224ae2b8b75d28850f068aa0b240809,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x7fe1f8ae405c28e11fe9e79da59cb3ed95af063d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe551977eeac6033d01a132b051ae4322e5f1ec8c,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xaedc1149eae083762d91067d1e1f4fa64b933ef5,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xfac2c75d469c4b3b0f7a713b2797573b4882d316,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x8c790fd714c1e14fa36dad0709548fcae5e06806,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5169cb64df52e41edb8d411701c9cd545240900d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x48abded097ac1cc4f6dda1f8d7e319af64949d03,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xf7c2361989cc0451ffad773ab3711f110d5c3d6d,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x76bea50ad598ba5796ebf1575371cd626600ae2f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xe92ac3bf832f1e43c5cb1651c481be868cad8980,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x308d7438f26c9fa320910b03251648455243e0ba,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5bb70d226a038de51c5c967a42826bea594ecb0f,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x4676801277fbfe9795c2da43d8b73933ef734941,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0xcee76769484cc31f3f3d3944fd24313b26c67cb9,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x5e7ed1abb5552964de9c9c3898e2bb20abfa9111,86.0,HIGH - 高女巫風險,VERY_HIGH,100,100,90,20
0x8502484080059fb4bf837c06e2c1cf1f550b4eb1,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xd52adaf961490ccffbea2df2f7562ecae1596778,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xabb234fff1d67c67d6400a41260c10e068eb0e81,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x87c3420d6dd7c4982b5514b99e834f1c48305278,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x81621c47b1ec870ba0097fa14ced63bd60fbc9cd,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x770f4fc73cb1c11738dc44c7354432310555e053,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x0e4112283bb3160f7a81c469cca0018ffd6891c8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x58fdefeb42b07346ae568b40150d657486c52493,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x914ce836eaa66c777a91df1722775f0c4b14d710,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe5e6ff244024e8c53ce1a1b4410772a5633f2dfe,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x3764381634417698367bcb6c7e90ecde873afdb0,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x7dcfe9d474ebe47a8b17d15a5b7c37e72c0a1b56,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x71be35e275dbd380c46023f65e95fe5e6f02bafb,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x8491108d0ee76f9fc8cd934ee7348f9f30e2a909,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x7ebe0a76a343daaa725ad78cde386cee3ce69429,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x2a6ceb00d2a9d87c4fc7ca8d1f71097b40b72321,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf8bf413fb5f73610d565adc705aa49c28edae0ce,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x4787bdf2fe2375d7f928c2288c5494dd24c7cca7,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x252449f71666d1e5af650e7de914c4f2000c95a4,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x0b5872f963f8047a0b01b47b9c6e27b4370878f5,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe1097c370db6f4fdeb89f14cc1cdb97520b0956f,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x53430142381faea617ae10d4751c8c260df5d4d2,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x3ada4d91be1990d46ae797b727671933266bf6a8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe892d780884220dc297477f07ff514db83a8034c,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x158823cfe5c988ab4120af36fbc2428518837c11,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x0464832da821f479239fd95a778cb67ea23f698f,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x5cd8efda8cc6daeba4a6ed7133918f9be16da2e6,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x2c83725acee2dcc6a4aa7e0a3571c48edd7823f1,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xfe4e1fe3d12277862d9b38da2d84fb06e90b896d,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x8c252529b8b0a49b219abc8ab9000d08fd66cd19,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x9dfa35e2b7ebb343dd2aba4f7932a13b1e44ad18,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x2347a984171acf96f3d19e1da3bdf996df80966b,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x3b4b2fb93a0e84a9c11b776974cc83ed144530fc,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe7439f3d52efc5688b043861887e6811955fc7f8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe755cc1582713dd77a2a0a31eca31188085df9d9,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xb7477060e03daff9fb467db7ea1926f0f41ba7e6,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xb7dca7ad64aadad26fa28712db317802996fc9a7,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xb7894a49ae7e747392e5740f2d2fb01271bca1c7,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf75c9b71bc46683fd3b0bd5befcb0b665202c9c3,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xc7314970112417c16a04fc61754de36eb778c8f1,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xa7f5c957c10f275ad9ce4d057017da7ebfd4a7c4,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe7a1ac40069cf182cf2875e2225819c66724f2c9,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xd7c706d281b30260b29b772ee32fa6d938c7d9d6,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe7f41cd26d6030a0eb3a48c1e74e9edc322fa8e8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe7405c948bfa1cd8234936382cc3f41745f7f9d8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xd760c853dd2d72a571f0e32590033f9f0b39a8e7,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf709e3acc50c30f8890201fa39e72ee42bc1c8f4,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe71b190b07932f1502da4027ae35c2d1d70af8a6,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf7a6e0f8f66cc68f93d5cb0d042e1fcd741ce8c0,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf7bd7f9a4755185adc644a9e7381a5e04253d8f9,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xd750b5cfe77b8dfb8030fdd25106733e0027a8a3,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xb7710ad4b98cd6b88512c3219c4c4b2f5874a8a2,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf7316131d2ca61238e7f18e685328ad287afd6d8,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf7e7594b5332b25ed5755b1ab3000dcc3f53e6c4,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xf71b55bce619d4706697c1c18881dd5c9242f6e6,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xa7b1ba4309de136d3f6ff75060944843dde8a6a2,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xfef3ab73d86c9e67208daff5d48fbcd75a79c34e,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x2e4ce7bbc27dedce123fefdc7d142edb434be401,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xca4071259f5ccab8a2ef5e25c677f79a79843174,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x3008e02fc689627780b51dcf7dd8017d075a8775,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x35e154d27b1794b7d2a92c8b87d2e193c13aa350,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x6b3a182058543a54a7f39a0b8186273da7d25b62,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x5f8d7a667dff9b398d5e9585126da5bb916fb9ea,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x844ff82a0b4d454d75bd438742f029e2d15e130b,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x6f233f4ef0c045707571b8fa1d7b0b8190acd4e1,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x0283ce04b020c00e87df7cebe0ab7bcef2b25810,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x5069584f6c3e2b4b54d69f721813d45fa4af0c02,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x5bc7dad3bd2583f353915086eaeba666dec0d7af,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xfece66c375f13d819b95fcbf8a0565f5b465ca8d,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe21bbfd54e3a8fa055ab7977b9ffcc375a28a758,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xec0e8df716ba2b885ee16114044608e01564e0fa,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x4d62797579eadfb5c3ef4340886df45c9c9d63df,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xb8d2267d70a517f5bd2e7169c04cc3c3cc44bd0f,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0x7e2a39a333240988078dd999b5c2d7831be9bf28,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
0xe10103cf5c8df38f6f013952edbb23ba74814b31,84.5,HIGH - 高女巫風險,VERY_HIGH,100,85,90,35
